name,class,year,week,weeks_since,show_count,current_overall_average,current_me_average,current_ve_average,current_m_average,current_v_average,last_show_overall_score,last_show_me_score,last_show_ve_score,last_show_m_score,last_show_v_score,overall score,me score,ve score,m score,v score,last_overall_jump,last_me_jump,last_ve_jump,last_m_jump,last_v_jump,last_2_overall_average,last_2_me_average,last_2_ve_average,last_2_m_average,last_2_v_average
Plymouth-Canton Educational Park,PSO,2023,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,21.6,14.9,21.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plymouth-Canton Educational Park,PSO,2023,7,3,1,72.4,21.6,14.9,21.6,14.3,72.4,21.6,14.9,21.6,14.3,78.05,23.85,15.9,22.8,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plymouth-Canton Educational Park,PSO,2023,9,2,2,75.225,22.725,15.4,22.2,14.9,78.05,23.85,15.9,22.8,15.5,85.05,25.65,16.5,26.7,16.2,5.65,2.25,1.0,1.2,1.2,75.225,22.725,15.4,22.2,14.9
Plymouth-Canton Educational Park,PSO,2023,10,1,3,78.5,23.7,15.767,23.7,15.333,85.05,25.65,16.5,26.7,16.2,83.725,25.275,16.9,25.35,16.2,7.0,1.8,0.6,3.9,0.7,81.55,24.75,16.2,24.75,15.85
Sierra Vista HS,PSO,2023,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.55,23.55,14.0,21.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Vista HS,PSO,2023,7,1,1,73.55,23.55,14.0,21.7,14.3,73.55,23.55,14.0,21.7,14.3,70.65,21.15,13.4,22.6,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Vista HS,PSO,2023,8,1,2,72.1,22.35,13.7,22.15,13.9,70.65,21.15,13.4,22.6,13.5,73.151,22.35,15.0,22.1,13.7,-2.9,-2.4,-0.6,0.9,-0.8,72.1,22.35,13.7,22.15,13.9
Trabuco Hills HS,PSO,2023,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45,22.35,16.8,22.5,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trabuco Hills HS,PSO,2023,12,4,1,76.45,22.35,16.8,22.5,14.8,76.45,22.35,16.8,22.5,14.8,83.113,24.863,15.95,25.55,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trumbull HS,PSO,2023,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,22.8,15.9,22.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trumbull HS,PSO,2023,8,3,1,76.9,22.8,15.9,22.0,16.2,76.9,22.8,15.9,22.0,16.2,81.65,24.45,17.1,22.9,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union HS,PSO,2023,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75,25.35,17.7,26.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union HS,PSO,2023,13,4,1,86.75,25.35,17.7,26.2,17.5,86.75,25.35,17.7,26.2,17.5,96.775,29.475,19.2,28.85,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upland HS,PSO,2023,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.05,22.65,15.5,22.2,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upland HS,PSO,2023,6,2,1,75.05,22.65,15.5,22.2,14.7,75.05,22.65,15.5,22.2,14.7,75.951,24.75,14.9,22.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upland HS,PSO,2023,8,2,2,75.5,23.7,15.2,22.2,14.4,75.951,24.75,14.9,22.2,14.1,78.776,23.175,16.4,23.5,15.7,0.901,2.1,-0.6,0.0,-0.6,75.5,23.7,15.2,22.2,14.4
Victor J Andrew HS,PSO,2023,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2,24.3,16.2,24.5,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor J Andrew HS,PSO,2023,6,2,1,81.2,24.3,16.2,24.5,16.2,81.2,24.3,16.2,24.5,16.2,84.05,25.5,16.5,25.45,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor J. Andrew HS,PSO,2023,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25,25.05,17.0,25.5,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor J. Andrew HS,PSO,2023,8,2,1,84.25,25.05,17.0,25.5,16.7,84.25,25.05,17.0,25.5,16.7,88.025,27.225,17.7,25.7,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor J. Andrew HS,PSO,2023,13,5,2,86.138,26.138,17.35,25.6,17.05,88.025,27.225,17.7,25.7,17.4,94.201,28.275,18.925,28.225,18.775,3.775,2.175,0.7,0.2,0.7,86.138,26.138,17.35,25.6,17.05
West HS,PSO,2023,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,24.0,15.0,22.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West HS,PSO,2023,8,2,1,77.5,24.0,15.0,22.9,15.6,77.5,24.0,15.0,22.9,15.6,80.625,24.975,15.85,23.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West HS,PSO,2023,12,4,2,79.062,24.488,15.425,23.35,15.8,80.625,24.975,15.85,23.8,16.0,92.05,27.6,18.05,27.7,18.7,3.125,0.975,0.85,0.9,0.4,79.062,24.488,15.425,23.35,15.8
William S. Hart HS,PSO,2023,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.55,20.25,13.1,21.8,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William S. Hart HS,PSO,2023,7,4,1,67.55,20.25,13.1,21.8,12.4,67.55,20.25,13.1,21.8,12.4,77.45,23.85,14.6,24.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zionsville Community HS,PSO,2023,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,23.7,15.1,22.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zionsville Community HS,PSO,2023,13,7,1,77.4,23.7,15.1,22.6,16.0,77.4,23.7,15.1,22.6,16.0,96.125,29.175,19.375,28.075,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zionsville Indoor Percussion,PSO,2023,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,23.1,15.4,22.5,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zionsville Indoor Percussion,PSO,2023,5,1,1,75.7,23.1,15.4,22.5,14.7,75.7,23.1,15.4,22.5,14.7,78.55,24.9,15.55,22.6,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zionsville Indoor Percussion,PSO,2023,7,2,2,77.125,24.0,15.475,22.55,15.1,78.55,24.9,15.55,22.6,15.5,82.0,24.6,16.6,24.8,16.0,2.85,1.8,0.15,0.1,0.8,77.125,24.0,15.475,22.55,15.1
Zionsville Indoor Percussion,PSO,2023,8,1,3,78.75,24.2,15.85,23.3,15.4,82.0,24.6,16.6,24.8,16.0,85.388,26.363,16.25,25.0,17.775,3.45,-0.3,1.05,2.2,0.5,80.275,24.75,16.075,23.7,15.75
Zionsville Indoor Percussion,PSO,2023,10,2,4,80.41,24.741,15.95,23.725,15.994,85.388,26.363,16.25,25.0,17.775,91.95,28.2,18.25,27.05,18.45,3.388,1.763,-0.35,0.2,1.775,83.694,25.482,16.425,24.9,16.888
Alta HS,PSA,2023,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7,18.4,19.65,14.25,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alta HS,PSA,2023,5,1,1,65.7,18.4,19.65,14.25,13.4,65.7,18.4,19.65,14.25,13.4,63.751,19.8,17.7,14.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alta HS,PSA,2023,10,5,2,64.726,19.1,18.675,14.25,12.7,63.751,19.8,17.7,14.25,12.0,77.45,22.6,22.95,16.7,15.2,-1.949,1.4,-1.95,0.0,-1.4,64.726,19.1,18.675,14.25,12.7
Alta HS,PSA,2023,12,2,3,68.967,20.267,20.1,15.067,13.533,77.45,22.6,22.95,16.7,15.2,79.201,23.1,21.9,16.6,17.6,13.699,2.8,5.25,2.45,3.2,70.6,21.2,20.325,15.475,13.6
Bearden High School Indoor Percussion,PSA,2023,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.251,19.35,21.6,12.8,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bearden High School Indoor Percussion,PSA,2023,6,5,1,67.251,19.35,21.6,12.8,13.5,67.251,19.35,21.6,12.8,13.5,76.9,22.4,22.8,16.3,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bearden High School Indoor Percussion,PSA,2023,9,3,2,72.076,20.875,22.2,14.55,14.45,76.9,22.4,22.8,16.3,15.4,77.0,21.8,22.5,17.1,15.6,9.649,3.05,1.2,3.5,1.9,72.076,20.875,22.2,14.55,14.45
Bearden High School Indoor Percussion,PSA,2023,10,1,3,73.717,21.183,22.3,15.4,14.833,77.0,21.8,22.5,17.1,15.6,83.25,23.4,24.45,17.6,17.8,0.1,-0.6,-0.3,0.8,0.2,76.95,22.1,22.65,16.7,15.5
Beavercreek HS,PSA,2023,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.05,26.85,17.8,26.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beavercreek HS,PSA,2023,13,5,1,88.05,26.85,17.8,26.4,17.0,88.05,26.85,17.8,26.4,17.0,94.8,29.325,18.85,28.375,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beavercreek Indoor Percussion Ensemble,PSA,2023,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,21.9,14.9,23.2,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beavercreek Indoor Percussion Ensemble,PSA,2023,4,2,1,74.7,21.9,14.9,23.2,14.7,74.7,21.9,14.9,23.2,14.7,77.15,24.75,15.6,22.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beavercreek Indoor Percussion Ensemble,PSA,2023,7,3,2,75.925,23.325,15.25,22.6,14.75,77.15,24.75,15.6,22.0,14.8,85.05,25.35,16.6,26.7,16.4,2.45,2.85,0.7,-1.2,0.1,75.925,23.325,15.25,22.6,14.75
Beavercreek Indoor Percussion Ensemble,PSA,2023,10,3,3,78.967,24.0,15.7,23.967,15.3,85.05,25.35,16.6,26.7,16.4,92.95,27.75,18.7,27.9,18.6,7.9,0.6,1.0,4.7,1.6,81.1,25.05,16.1,24.35,15.6
Bellbrook High School Indoor Percussion Ensemble,PSA,2023,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,20.7,14.7,21.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bellbrook High School Indoor Percussion Ensemble,PSA,2023,4,3,1,71.6,20.7,14.7,21.6,14.6,71.6,20.7,14.7,21.6,14.6,74.75,24.0,14.8,21.85,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bellbrook High School Indoor Percussion Ensemble,PSA,2023,5,1,2,73.175,22.35,14.75,21.725,14.35,74.75,24.0,14.8,21.85,14.1,80.15,23.85,16.8,23.4,16.1,3.15,3.3,0.1,0.25,-0.5,73.175,22.35,14.75,21.725,14.35
Bellbrook High School Indoor Percussion Ensemble,PSA,2023,7,2,3,75.5,22.85,15.433,22.283,14.933,80.15,23.85,16.8,23.4,16.1,82.85,24.15,16.8,25.6,16.3,5.4,-0.15,2.0,1.55,2.0,77.45,23.925,15.8,22.625,15.1
Benton Indoor Percussion,PSA,2023,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.15,22.05,15.3,23.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benton Indoor Percussion,PSA,2023,8,2,1,76.15,22.05,15.3,23.0,15.8,76.15,22.05,15.3,23.0,15.8,77.65,22.65,15.1,23.5,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benton Indoor Percussion,PSA,2023,10,2,2,76.9,22.35,15.2,23.25,16.1,77.65,22.65,15.1,23.5,16.4,84.5,25.2,16.9,25.3,17.1,1.5,0.6,-0.2,0.5,0.6,76.9,22.35,15.2,23.25,16.1
Bingham HS,PSA,2023,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7,18.2,21.0,14.6,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bingham HS,PSA,2023,5,1,1,67.7,18.2,21.0,14.6,13.9,67.7,18.2,21.0,14.6,13.9,71.8,21.55,21.45,14.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bingham HS,PSA,2023,7,2,2,69.75,19.875,21.225,14.7,13.95,71.8,21.55,21.45,14.8,14.0,72.601,23.4,14.3,22.0,12.9,4.1,3.35,0.45,0.2,0.1,69.75,19.875,21.225,14.7,13.95
Bingham HS,PSA,2023,9,2,3,70.7,21.05,18.917,17.133,13.6,72.601,23.4,14.3,22.0,12.9,77.5,21.0,25.05,15.45,16.0,0.801,1.85,-7.15,7.2,-1.1,72.2,22.475,17.875,18.4,13.45
Bingham HS,PSA,2023,12,3,4,72.4,21.038,20.45,16.712,14.2,77.5,21.0,25.05,15.45,16.0,81.75,22.7,23.85,17.5,17.7,4.899,-2.4,10.75,-6.55,3.1,75.05,22.2,19.675,18.725,14.45
Bonita HS,PSA,2023,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.425,21.825,12.6,23.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonita HS,PSA,2023,12,10,1,71.425,21.825,12.6,23.1,13.9,71.425,21.825,12.6,23.1,13.9,89.389,27.188,17.8,27.15,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridgewater Raritan,PSA,2023,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.101,20.3,19.8,13.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridgewater Raritan,PSA,2023,4,1,1,67.101,20.3,19.8,13.7,13.3,67.101,20.3,19.8,13.7,13.3,69.351,21.9,18.75,13.9,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridgewater Raritan,PSA,2023,7,3,2,68.226,21.1,19.275,13.8,14.05,69.351,21.9,18.75,13.9,14.8,75.551,23.0,24.3,14.05,14.2,2.25,1.6,-1.05,0.2,1.5,68.226,21.1,19.275,13.8,14.05
Bridgewater Raritan,PSA,2023,10,3,3,70.668,21.733,20.95,13.883,14.1,75.551,23.0,24.3,14.05,14.2,83.351,26.1,24.75,16.3,16.2,6.2,1.1,5.55,0.15,-0.6,72.451,22.45,21.525,13.975,14.5
Bridgewater Raritan,PSA,2023,12,2,4,73.838,22.825,21.9,14.488,14.625,83.351,26.1,24.75,16.3,16.2,85.925,26.05,25.875,16.5,17.5,7.8,3.1,0.45,2.25,2.0,79.451,24.55,24.525,15.175,15.2
Brookings HS Drumline,PSA,2023,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.251,20.55,15.3,23.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brookings HS Drumline,PSA,2023,7,2,1,73.251,20.55,15.3,23.9,13.5,73.251,20.55,15.3,23.9,13.5,76.9,24.3,15.3,20.9,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryant Indoor Percussion,PSA,2023,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,24.0,16.3,24.6,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryant Indoor Percussion,PSA,2023,8,2,1,81.8,24.0,16.3,24.6,16.9,81.8,24.0,16.3,24.6,16.9,87.35,26.25,17.6,25.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo High School,PSA,2023,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.65,21.15,15.4,21.5,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo High School,PSA,2023,6,1,1,73.65,21.15,15.4,21.5,15.6,73.65,21.15,15.4,21.5,15.6,74.2,22.2,15.8,21.4,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burnsville High School,PSA,2023,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,21.0,14.5,20.5,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burnsville High School,PSA,2023,4,2,1,69.9,21.0,14.5,20.5,13.9,69.9,21.0,14.5,20.5,13.9,73.45,22.05,15.0,22.3,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burnsville High School,PSA,2023,5,1,2,71.675,21.525,14.75,21.4,14.0,73.45,22.05,15.0,22.3,14.1,77.35,23.25,16.3,23.0,14.8,3.55,1.05,0.5,1.8,0.2,71.675,21.525,14.75,21.4,14.0
Burnsville High School,PSA,2023,6,1,3,73.567,22.1,15.267,21.933,14.267,77.35,23.25,16.3,23.0,14.8,76.3,22.8,15.6,22.4,15.5,3.9,1.2,1.3,0.7,0.7,75.4,22.65,15.65,22.65,14.45
Burnsville High School,PSA,2023,9,3,4,74.25,22.275,15.35,22.05,14.575,76.3,22.8,15.6,22.4,15.5,82.1,24.45,17.15,23.75,16.75,-1.05,-0.45,-0.7,-0.6,0.7,76.825,23.025,15.95,22.7,15.15
Burnsville High School,PSA,2023,10,1,5,75.82,22.71,15.71,22.39,15.01,82.1,24.45,17.15,23.75,16.75,81.9,24.6,16.6,23.75,16.95,5.8,1.65,1.55,1.35,1.25,79.2,23.625,16.375,23.075,16.125
Butler Indoor Percussion Ensemble,PSA,2023,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3,18.0,12.7,20.2,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butler Indoor Percussion Ensemble,PSA,2023,5,4,1,63.3,18.0,12.7,20.2,12.4,63.3,18.0,12.7,20.2,12.4,63.101,19.2,12.4,20.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butler Indoor Percussion Ensemble,PSA,2023,7,2,2,63.2,18.6,12.55,20.1,11.95,63.101,19.2,12.4,20.0,11.5,73.3,21.0,14.8,23.3,14.2,-0.199,1.2,-0.3,-0.2,-0.9,63.2,18.6,12.55,20.1,11.95
Butler Indoor Percussion Ensemble,PSA,2023,8,1,3,66.567,19.4,13.3,21.167,12.7,73.3,21.0,14.8,23.3,14.2,74.95,22.95,14.0,23.7,14.3,10.199,1.8,2.4,3.3,2.7,68.2,20.1,13.6,21.65,12.85
Butler Indoor Percussion Ensemble,PSA,2023,10,2,4,68.663,20.288,13.475,21.8,13.1,74.95,22.95,14.0,23.7,14.3,74.35,22.5,14.8,22.2,14.85,1.65,1.95,-0.8,0.4,0.1,74.125,21.975,14.4,23.5,14.25
Cab Calloway,PSA,2023,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.101,19.5,21.3,13.7,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cab Calloway,PSA,2023,6,1,1,68.101,19.5,21.3,13.7,13.6,68.101,19.5,21.3,13.7,13.6,74.901,22.5,22.05,14.95,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cab Calloway,PSA,2023,9,3,2,71.501,21.0,21.675,14.325,14.5,74.901,22.5,22.05,14.95,15.4,80.3,26.3,23.7,15.1,15.2,6.8,3.0,0.75,1.25,1.8,71.501,21.0,21.675,14.325,14.5
Cab Calloway,PSA,2023,10,1,3,74.434,22.767,22.35,14.583,14.733,80.3,26.3,23.7,15.1,15.2,82.5,26.8,24.6,14.75,16.35,5.399,3.8,1.65,0.15,-0.2,77.6,24.4,22.875,15.025,15.3
Cab Calloway,PSA,2023,12,2,4,76.45,23.775,22.912,14.625,15.138,82.5,26.8,24.6,14.75,16.35,86.801,27.7,26.55,15.35,17.2,2.2,0.5,0.9,-0.35,1.15,81.4,26.55,24.15,14.925,15.775
Carlsbad HS,PSA,2023,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75,23.25,15.8,21.6,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlsbad HS,PSA,2023,7,2,1,74.75,23.25,15.8,21.6,14.1,74.75,23.25,15.8,21.6,14.1,72.876,22.575,14.05,21.95,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlsbad HS,PSA,2023,9,2,2,73.813,22.912,14.925,21.775,14.2,72.876,22.575,14.05,21.95,14.3,81.0,23.1,17.1,24.9,15.9,-1.874,-0.675,-1.75,0.35,0.2,73.813,22.912,14.925,21.775,14.2
Central Square High School,PSA,2023,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.925,21.55,20.175,13.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Square High School,PSA,2023,4,2,1,67.925,21.55,20.175,13.1,13.1,67.925,21.55,20.175,13.1,13.1,73.4,22.6,23.1,14.2,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Square High School,PSA,2023,7,3,2,70.662,22.075,21.638,13.65,13.3,73.4,22.6,23.1,14.2,13.5,78.95,25.1,24.15,14.6,15.1,5.475,1.05,2.925,1.1,0.4,70.662,22.075,21.638,13.65,13.3
Central Square High School,PSA,2023,8,1,3,73.425,23.083,22.475,13.967,13.9,78.95,25.1,24.15,14.6,15.1,81.15,24.7,24.75,16.2,15.5,5.55,2.5,1.05,0.4,1.6,76.175,23.85,23.625,14.4,14.3
Central Square High School,PSA,2023,9,1,4,75.356,23.488,23.044,14.525,14.3,81.15,24.7,24.75,16.2,15.5,84.9,26.5,25.5,16.7,16.2,2.2,-0.4,0.6,1.6,0.4,80.05,24.9,24.45,15.4,15.3
Central Square High School,PSA,2023,10,1,5,77.265,24.09,23.535,14.96,14.68,84.9,26.5,25.5,16.7,16.2,84.3,27.2,25.5,15.7,15.9,3.75,1.8,0.75,0.5,0.7,83.025,25.6,25.125,16.45,15.85
Chaparral HS,PSA,2023,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,23.4,15.0,20.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaparral HS,PSA,2023,7,2,1,73.8,23.4,15.0,20.7,14.7,73.8,23.4,15.0,20.7,14.7,71.2,19.8,14.8,21.7,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cicero North Syracuse,PSA,2023,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.551,20.3,18.75,12.2,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cicero North Syracuse,PSA,2023,7,5,1,63.551,20.3,18.75,12.2,12.3,63.551,20.3,18.75,12.2,12.3,73.401,22.7,22.8,13.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cicero North Syracuse,PSA,2023,8,1,2,68.476,21.5,20.775,12.9,13.3,73.401,22.7,22.8,13.6,14.3,76.4,22.9,24.0,14.6,14.9,9.85,2.4,4.05,1.4,2.0,68.476,21.5,20.775,12.9,13.3
Cicero North Syracuse,PSA,2023,9,1,3,71.117,21.967,21.85,13.467,13.833,76.4,22.9,24.0,14.6,14.9,73.6,22.5,21.6,14.5,15.0,2.999,0.2,1.2,1.0,0.6,74.9,22.8,23.4,14.1,14.6
Cicero North Syracuse,PSA,2023,10,1,4,71.738,22.1,21.788,13.725,14.125,73.6,22.5,21.6,14.5,15.0,72.8,23.7,20.4,14.6,14.1,-2.8,-0.4,-2.4,-0.1,0.1,75.0,22.7,22.8,14.55,14.95
Coatesville,PSA,2023,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2,20.4,21.9,13.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coatesville,PSA,2023,10,3,1,70.2,20.4,21.9,13.9,14.0,70.2,20.4,21.9,13.9,14.0,73.2,22.9,21.0,14.7,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coatesville,PSA,2023,12,2,2,71.7,21.65,21.45,14.3,14.3,73.2,22.9,21.0,14.7,14.6,78.5,23.8,24.6,15.0,15.1,3.0,2.5,-0.9,0.8,0.6,71.7,21.65,21.45,14.3,14.3
Copper Hills HS,PSA,2023,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.051,21.15,13.9,22.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper Hills HS,PSA,2023,9,5,1,71.051,21.15,13.9,22.4,13.6,59.951,17.6,18.75,12.4,11.2,72.501,19.6,23.55,14.95,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper Hills HS,PSA,2023,10,3,2,71.776,20.375,18.725,18.675,14.0,71.051,21.15,13.9,22.4,13.6,75.251,22.75,21.6,15.6,15.3,11.1,3.55,-4.85,10.0,2.4,71.776,20.375,18.725,18.675,14.0
Copper Hills HS,PSA,2023,12,3,3,72.934,21.167,19.683,17.65,14.433,72.501,19.6,23.55,14.95,14.4,79.001,23.05,22.95,15.9,17.1,1.45,-1.55,9.65,-7.45,0.8,73.876,21.175,22.575,15.275,14.85
